"","gameId","player","shootingTeamName","defendingTeamName","homeTeam","awayTeam","month","x","y","is.penalty","is.goal","expG"
"1177",914974,17497,"DC United","San Jose","DC United","San Jose","August",91.6,65.8,FALSE,FALSE,0.0127836240625882
"1186",914974,18109,"DC United","San Jose","DC United","San Jose","August",77.5,54,FALSE,FALSE,0.0445826646689834
"1194",914974,18109,"DC United","San Jose","DC United","San Jose","August",80.5,36.7,FALSE,FALSE,0.036699016571552
"1199",914974,18109,"DC United","San Jose","DC United","San Jose","August",74.1,51.8,FALSE,FALSE,0.0641599891168496
"1228",914974,18109,"DC United","San Jose","DC United","San Jose","August",80.4,48.8,FALSE,FALSE,0.0624741743783328
"1383",914974,20972,"DC United","San Jose","DC United","San Jose","August",79.9,66.1,FALSE,FALSE,0.0299322013529384
"1393",914974,20972,"DC United","San Jose","DC United","San Jose","August",96.9,56.3,FALSE,FALSE,0.365227107512943
"1394",914974,20972,"DC United","San Jose","DC United","San Jose","August",76.9,59.3,FALSE,FALSE,0.0697265188177919
"1408",914974,20972,"DC United","San Jose","DC United","San Jose","August",88.8,52,FALSE,FALSE,0.0582652688052045
"1427",914974,20972,"DC United","San Jose","DC United","San Jose","August",91.2,44.5,FALSE,FALSE,0.0697888799338461
"2406",914974,27772,"DC United","San Jose","DC United","San Jose","August",89.2,57.3,FALSE,FALSE,0.143663240524326
"2410",914974,27772,"DC United","San Jose","DC United","San Jose","August",89.3,69.5,FALSE,FALSE,0.0294858546757837
"2413",914974,27772,"DC United","San Jose","DC United","San Jose","August",80.8,63.5,FALSE,FALSE,0.0411182268926804
"2417",914974,27772,"DC United","San Jose","DC United","San Jose","August",89.7,60.4,FALSE,FALSE,0.112471667991538
"2698",914974,28962,"San Jose","DC United","DC United","San Jose","August",91.3,38.4,FALSE,TRUE,0.120892451302384
"2709",914974,28962,"San Jose","DC United","DC United","San Jose","August",86.6,39.1,FALSE,FALSE,0.0301382612127502
"2730",914974,28962,"San Jose","DC United","DC United","San Jose","August",74.7,44,FALSE,FALSE,0.102804020031042
"2758",914974,28962,"San Jose","DC United","DC United","San Jose","August",88.2,45.4,FALSE,FALSE,0.136355998277239
"3394",914974,38804,"DC United","San Jose","DC United","San Jose","August",74.2,39.6,FALSE,FALSE,0.0283452935576405
"3400",914974,38804,"DC United","San Jose","DC United","San Jose","August",91.9,40.6,FALSE,FALSE,0.141903143744832
"3463",914974,38962,"San Jose","DC United","DC United","San Jose","August",89.2,67.4,FALSE,TRUE,0.0701201636657512
"3706",914974,71192,"San Jose","DC United","DC United","San Jose","August",70.1,46,FALSE,FALSE,0.0748403418682373
"3910",914974,72770,"San Jose","DC United","DC United","San Jose","August",74.1,68.5,FALSE,FALSE,0.0271057377395594
"5112",914974,99301,"DC United","San Jose","DC United","San Jose","August",91.7,56.5,FALSE,FALSE,0.0608750500262995
"5476",914974,111779,"San Jose","DC United","DC United","San Jose","August",68.4,51.1,FALSE,FALSE,0.0281459294755913
"5603",914974,112012,"DC United","San Jose","DC United","San Jose","August",94,57.3,FALSE,FALSE,0.0831652530854751
"6326",914974,126723,"DC United","San Jose","DC United","San Jose","August",92.6,42.7,FALSE,FALSE,0.0622967649986235
"6499",914974,126888,"DC United","San Jose","DC United","San Jose","August",78.9,37.1,FALSE,FALSE,0.0773912121680656
"6502",914974,126888,"DC United","San Jose","DC United","San Jose","August",86.2,71.3,FALSE,FALSE,0.0299836362732907
"6504",914974,126888,"DC United","San Jose","DC United","San Jose","August",75.5,34.2,FALSE,FALSE,0.0486443087418756
"7646",914974,270782,"San Jose","DC United","DC United","San Jose","August",81.6,46.6,FALSE,FALSE,0.0741914836402001
"1169",914973,17497,"DC United","Salt Lake","DC United","Salt Lake","August",92.6,51.2,FALSE,FALSE,0.131435909910436
"1207",914973,18109,"DC United","Salt Lake","DC United","Salt Lake","August",81.6,60.3,FALSE,FALSE,0.0525989795740331
"1218",914973,18109,"DC United","Salt Lake","DC United","Salt Lake","August",85.1,63.3,FALSE,FALSE,0.0583441163919677
"1222",914973,18109,"DC United","Salt Lake","DC United","Salt Lake","August",92.7,59.8,FALSE,TRUE,0.159038345487772
"1230",914973,18109,"DC United","Salt Lake","DC United","Salt Lake","August",80.8,53.8,FALSE,FALSE,0.056831180831327
"1376",914973,20972,"DC United","Salt Lake","DC United","Salt Lake","August",74.5,64.2,FALSE,FALSE,0.0227333349589519
"1386",914973,20972,"DC United","Salt Lake","DC United","Salt Lake","August",88.2,63.6,FALSE,FALSE,0.0779611583040949
"1398",914973,20972,"DC United","Salt Lake","DC United","Salt Lake","August",89.5,55.4,FALSE,FALSE,0.174311009600331
"1411",914973,20972,"DC United","Salt Lake","DC United","Salt Lake","August",95.4,54.9,FALSE,FALSE,0.158567193341452
"1591",914973,23479,"Salt Lake","DC United","DC United","Salt Lake","August",89.6,53.7,FALSE,FALSE,0.247034356431226
"1606",914973,23479,"Salt Lake","DC United","DC United","Salt Lake","August",72.6,31.9,FALSE,FALSE,0.0423150384840505
"1615",914973,23479,"Salt Lake","DC United","DC United","Salt Lake","August",84.6,51.5,FALSE,FALSE,0.148857345849847
"1630",914973,23479,"Salt Lake","DC United","DC United","Salt Lake","August",87.3,25.2,FALSE,FALSE,0.0396501756494931
"1720",914973,23525,"Salt Lake","DC United","DC United","Salt Lake","August",72.7,47.5,FALSE,FALSE,0.0389691793791343
"1721",914973,23525,"Salt Lake","DC United","DC United","Salt Lake","August",73.2,43.4,FALSE,FALSE,0.0382588994686959
"1722",914973,23525,"Salt Lake","DC United","DC United","Salt Lake","August",76.8,69.7,FALSE,FALSE,0.0298396740808529
"1723",914973,23525,"Salt Lake","DC United","DC United","Salt Lake","August",71.9,50.9,FALSE,TRUE,0.799925720946708
"2416",914973,27772,"DC United","Salt Lake","DC United","Salt Lake","August",76.2,65.8,FALSE,FALSE,0.0343839635431743
"3029",914973,30749,"DC United","Salt Lake","DC United","Salt Lake","August",82.1,70.8,FALSE,FALSE,0.0368066947125046
"3039",914973,30749,"DC United","Salt Lake","DC United","Salt Lake","August",98.9,45.2,FALSE,TRUE,0.58343801272639
"3052",914973,30749,"DC United","Salt Lake","DC United","Salt Lake","August",77.5,36.9,FALSE,FALSE,0.042588642650073
"3356",914973,38744,"Salt Lake","DC United","DC United","Salt Lake","August",85.5,24.7,FALSE,FALSE,0.0258742285001267
"3369",914973,38761,"Salt Lake","DC United","DC United","Salt Lake","August",94.8,67,FALSE,TRUE,0.177424966372814
"4262",914973,85010,"Salt Lake","DC United","DC United","Salt Lake","August",82,41.2,FALSE,FALSE,0.0451647302516664
"4704",914973,92594,"Salt Lake","DC United","DC United","Salt Lake","August",81.7,49.1,FALSE,TRUE,0.0777527911285725
"5091",914973,99299,"DC United","Salt Lake","DC United","Salt Lake","August",81.1,44.1,FALSE,FALSE,0.0552323413003289
"5092",914973,99299,"DC United","Salt Lake","DC United","Salt Lake","August",82.2,40,FALSE,FALSE,0.0610111015577387
"5098",914973,99299,"DC United","Salt Lake","DC United","Salt Lake","August",77.6,37,FALSE,FALSE,0.0139161893560915
"5111",914973,99301,"DC United","Salt Lake","DC United","Salt Lake","August",93.6,46.1,FALSE,TRUE,0.140803813771267
"5597",914973,112012,"DC United","Salt Lake","DC United","Salt Lake","August",72,44,FALSE,FALSE,0.0240636260432442
"5606",914973,112012,"DC United","Salt Lake","DC United","Salt Lake","August",77.1,28.9,FALSE,TRUE,0.0278994022712115
"5700",914973,112282,"Salt Lake","DC United","DC United","Salt Lake","August",92.4,54.9,FALSE,TRUE,0.916121937955377
"6501",914973,126888,"DC United","Salt Lake","DC United","Salt Lake","August",79.2,71.1,FALSE,TRUE,0.0258187308346232
"6585",914973,126950,"Salt Lake","DC United","DC United","Salt Lake","August",94.7,48.7,FALSE,FALSE,0.512211969642815
"6893",914973,143470,"DC United","Salt Lake","DC United","Salt Lake","August",89.2,34.9,FALSE,FALSE,0.0132608632268085
"7063",914973,143500,"Salt Lake","DC United","DC United","Salt Lake","August",87.6,67.3,FALSE,FALSE,0.064951668725641
"7064",914973,143500,"Salt Lake","DC United","DC United","Salt Lake","August",85.2,28.6,FALSE,FALSE,0.041521936601462
"7357",914973,240927,"Salt Lake","DC United","DC United","Salt Lake","August",93.1,46.1,FALSE,FALSE,0.40077020670617
"8242",914973,18109,"DC United","Salt Lake","DC United","Salt Lake","August",88.5,50,TRUE,TRUE,0.7757009
"1255",914972,19267,"Portland","Houston","Portland","Houston","August",86,35.4,FALSE,FALSE,0.0563350156705481
"1287",914972,19267,"Portland","Houston","Portland","Houston","August",85.6,81.1,FALSE,FALSE,0.0164507962764708
"1288",914972,19267,"Portland","Houston","Portland","Houston","August",76,33,FALSE,FALSE,0.0568280200409622
"1304",914972,19267,"Portland","Houston","Portland","Houston","August",85.5,56.9,FALSE,FALSE,0.102286327847254
"1362",914972,20129,"Portland","Houston","Portland","Houston","August",92.5,42.5,FALSE,FALSE,0.147339465435518
"1572",914972,23360,"Portland","Houston","Portland","Houston","August",76.9,35.5,FALSE,FALSE,0.0624218173727486
"1575",914972,23360,"Portland","Houston","Portland","Houston","August",77.6,49.5,FALSE,FALSE,0.0421813342039755
"1578",914972,23360,"Portland","Houston","Portland","Houston","August",85.2,60.3,FALSE,FALSE,0.0380104351880758
"1584",914972,23360,"Portland","Houston","Portland","Houston","August",87,61.2,FALSE,FALSE,0.0811981154188003
"2550",914972,28625,"Houston","Portland","Portland","Houston","August",77.9,64,FALSE,FALSE,0.0346666036085071
"2579",914972,28625,"Houston","Portland","Portland","Houston","August",92.1,50.4,FALSE,FALSE,0.170097462319194
"3455",914972,38905,"Houston","Portland","Portland","Houston","August",92.6,40.7,FALSE,FALSE,0.0550318667120196
"3685",914972,42829,"Houston","Portland","Portland","Houston","August",92.4,55.4,FALSE,FALSE,0.0925332555170365
"3688",914972,42829,"Houston","Portland","Portland","Houston","August",78.1,59.2,FALSE,FALSE,0.0435364997039114
"4030",914972,72784,"Portland","Houston","Portland","Houston","August",94.1,27.9,FALSE,FALSE,0.111649389845448
"4419",914972,85172,"Houston","Portland","Portland","Houston","August",93.9,33.2,FALSE,TRUE,0.0752973035724327
"4830",914972,98826,"Portland","Houston","Portland","Houston","August",95.3,38.4,FALSE,FALSE,0.158539277024675
"4860",914972,98826,"Portland","Houston","Portland","Houston","August",94.6,25.9,FALSE,FALSE,0.0365506005997654
"4870",914972,99233,"Houston","Portland","Portland","Houston","August",75,51.2,FALSE,FALSE,0.0540403351041889
"4873",914972,99233,"Houston","Portland","Portland","Houston","August",85.8,36.1,FALSE,TRUE,0.0767370164948821
"4879",914972,99233,"Houston","Portland","Portland","Houston","August",94,33.8,FALSE,FALSE,0.110283480324359
"4892",914972,99233,"Houston","Portland","Portland","Houston","August",82.5,48.9,FALSE,FALSE,0.057613076688853
"4940",914972,99243,"Portland","Houston","Portland","Houston","August",90.6,57.7,FALSE,TRUE,0.163582908527702
"5823",914972,113263,"Portland","Houston","Portland","Houston","August",90.1,59.7,FALSE,FALSE,0.0861165188815795
"6246",914972,125583,"Portland","Houston","Portland","Houston","August",88.1,40.1,FALSE,TRUE,0.0917532692304763
"6264",914972,125583,"Portland","Houston","Portland","Houston","August",90.7,49.4,FALSE,FALSE,0.279786245270185
"6811",914972,133486,"Portland","Houston","Portland","Houston","August",83,32.8,FALSE,FALSE,0.0378644308872781
"8172",914972,284581,"Houston","Portland","Portland","Houston","August",92,50.4,FALSE,FALSE,0.166441029240837
"183",914971,2703,"New York","Philadelphia","Philadelphia","New York","August",88,63.3,FALSE,FALSE,0.0644543198237815
"424",914971,5293,"Philadelphia","New York","Philadelphia","New York","August",90.3,49.9,FALSE,FALSE,0.0732153993231244
"776",914971,10718,"New York","Philadelphia","Philadelphia","New York","August",90.5,36.6,FALSE,FALSE,0.0931440396062584
"820",914971,10718,"New York","Philadelphia","Philadelphia","New York","August",92.7,55.9,FALSE,TRUE,0.272520085344364
"1987",914971,25913,"New York","Philadelphia","Philadelphia","New York","August",96.9,64.3,FALSE,FALSE,0.112635027965985
"2010",914971,25913,"New York","Philadelphia","Philadelphia","New York","August",80.5,71.7,FALSE,FALSE,0.0563919213370364
"2385",914971,27480,"Philadelphia","New York","Philadelphia","New York","August",96.6,59.3,FALSE,FALSE,0.0566820532897225
"2388",914971,27480,"Philadelphia","New York","Philadelphia","New York","August",92.3,68.5,FALSE,FALSE,0.0117126700723441
"3015",914971,30719,"New York","Philadelphia","Philadelphia","New York","August",92.7,47.6,FALSE,FALSE,0.0976875465187935
"3232",914971,35891,"Philadelphia","New York","Philadelphia","New York","August",85.2,18.6,FALSE,FALSE,0.0373637639907777
"3335",914971,38723,"Philadelphia","New York","Philadelphia","New York","August",75.9,43.7,FALSE,FALSE,0.0396372903171291
"3786",914971,72566,"Philadelphia","New York","Philadelphia","New York","August",91.4,75.7,FALSE,FALSE,0.0165420843507926
"3794",914971,72566,"Philadelphia","New York","Philadelphia","New York","August",92,53.4,FALSE,FALSE,0.107305771956896
"3807",914971,72566,"Philadelphia","New York","Philadelphia","New York","August",77.1,56.3,FALSE,FALSE,0.0368259456855551
"3811",914971,72566,"Philadelphia","New York","Philadelphia","New York","August",93.3,50.1,FALSE,TRUE,0.389785061364266
"3817",914971,72566,"Philadelphia","New York","Philadelphia","New York","August",75.5,63,FALSE,FALSE,0.0307279575252788
"4661",914971,90399,"Philadelphia","New York","Philadelphia","New York","August",80,56.4,FALSE,FALSE,0.0484760229367522
"4990",914971,99247,"Philadelphia","New York","Philadelphia","New York","August",78.1,43.3,FALSE,FALSE,0.0478069276173087
"4992",914971,99247,"Philadelphia","New York","Philadelphia","New York","August",76.3,56.9,FALSE,FALSE,0.0404238877873549
"6795",914971,132446,"Philadelphia","New York","Philadelphia","New York","August",71.4,66.4,FALSE,FALSE,0.020610060703744
"6799",914971,132446,"Philadelphia","New York","Philadelphia","New York","August",74.4,60.6,FALSE,FALSE,0.0309541642030528
"7900",914971,271566,"New York","Philadelphia","Philadelphia","New York","August",83.8,62.4,FALSE,FALSE,0.0600724537469923
"7949",914971,271568,"New York","Philadelphia","Philadelphia","New York","August",82.3,57.1,FALSE,TRUE,0.0860319517744499
"8048",914971,274939,"Philadelphia","New York","Philadelphia","New York","August",83.5,31,FALSE,FALSE,0.037217135530301
"8051",914971,274939,"Philadelphia","New York","Philadelphia","New York","August",95.8,27.3,FALSE,FALSE,0.0422815240813547
"8264",914971,25913,"New York","Philadelphia","Philadelphia","New York","August",88.5,50,TRUE,TRUE,0.7757009
"847",914970,11260,"Kansas City","San Jose","Kansas City","San Jose","August",78.4,62.1,FALSE,FALSE,0.0384100668925066
"870",914970,11260,"Kansas City","San Jose","Kansas City","San Jose","August",75.4,44.6,FALSE,FALSE,0.0406684394926082
"894",914970,11260,"Kansas City","San Jose","Kansas City","San Jose","August",91.3,55.4,FALSE,FALSE,0.177759602404741
"896",914970,11260,"Kansas City","San Jose","Kansas City","San Jose","August",75.2,69.4,FALSE,FALSE,0.0238649968258266
"1005",914970,13776,"Kansas City","San Jose","Kansas City","San Jose","August",73.2,67.9,FALSE,FALSE,0.0734930600109789
"2475",914970,28333,"Kansas City","San Jose","Kansas City","San Jose","August",77.6,51.6,FALSE,FALSE,0.0527083888347833
"2481",914970,28333,"Kansas City","San Jose","Kansas City","San Jose","August",74.6,27.7,FALSE,FALSE,0.0177012515426935
"2588",914970,28743,"Kansas City","San Jose","Kansas City","San Jose","August",77.7,31.2,FALSE,FALSE,0.043244523291097
"2602",914970,28745,"San Jose","Kansas City","Kansas City","San Jose","August",78.3,37.1,FALSE,FALSE,0.0461459035947449
"2717",914970,28962,"San Jose","Kansas City","Kansas City","San Jose","August",88.6,41.5,FALSE,TRUE,0.07670311531867
"2723",914970,28962,"San Jose","Kansas City","Kansas City","San Jose","August",90.5,44.3,FALSE,FALSE,0.203347267251517
"2818",914970,29916,"San Jose","Kansas City","Kansas City","San Jose","August",90.6,45,FALSE,FALSE,0.261290239828148
"3464",914970,38962,"San Jose","Kansas City","Kansas City","San Jose","August",89,60.2,FALSE,FALSE,0.153901205534409
"3491",914970,38962,"San Jose","Kansas City","Kansas City","San Jose","August",87,57.7,FALSE,FALSE,0.101229147324726
"3906",914970,72770,"San Jose","Kansas City","Kansas City","San Jose","August",84.9,57.3,FALSE,FALSE,0.112192184177749
"5474",914970,111779,"San Jose","Kansas City","Kansas City","San Jose","August",79.9,41.6,FALSE,FALSE,0.0965434007779878
"5475",914970,111779,"San Jose","Kansas City","Kansas City","San Jose","August",88.8,46,FALSE,TRUE,0.240019419116896
"5479",914970,111779,"San Jose","Kansas City","Kansas City","San Jose","August",78.8,34.6,FALSE,FALSE,0.0638761957102565
"5786",914970,112283,"Kansas City","San Jose","Kansas City","San Jose","August",91.7,47.6,FALSE,FALSE,0.163915179126025
"5789",914970,112283,"Kansas City","San Jose","Kansas City","San Jose","August",80.4,51.9,FALSE,FALSE,0.104820310287957
"5802",914970,112284,"San Jose","Kansas City","Kansas City","San Jose","August",82.5,32.8,FALSE,FALSE,0.0544911710253098
"5804",914970,112284,"San Jose","Kansas City","Kansas City","San Jose","August",90.9,52.6,FALSE,TRUE,0.271205326151347
"5805",914970,112284,"San Jose","Kansas City","Kansas City","San Jose","August",92.2,53.2,FALSE,TRUE,0.414998587039653
"6747",914970,127250,"San Jose","Kansas City","Kansas City","San Jose","August",84.9,31.8,FALSE,FALSE,0.0371003257917512
"7649",914970,270782,"San Jose","Kansas City","Kansas City","San Jose","August",83.5,35.3,FALSE,FALSE,0.0728136356868029
"7652",914970,270782,"San Jose","Kansas City","Kansas City","San Jose","August",73.7,42.7,FALSE,FALSE,0.0279260945756206
"8285",914970,28962,"San Jose","Kansas City","Kansas City","San Jose","August",88.5,50,TRUE,TRUE,0.7757009
